Model,y_true,y_pred,prob_yes,correct,uncertainty_score,is_ambiguous,distance_to_0_5
Improved MLP,0,0,0.0074945427,1,0.49250546,0,0.49250546
Improved MLP,0,0,0.0074758464,1,0.49252415,0,0.49252415
Improved MLP,0,0,0.00746861,1,0.4925314,0,0.4925314
Improved MLP,0,0,0.00745536,1,0.49254465,0,0.49254465
Improved MLP,0,0,0.007445578,1,0.49255443,0,0.49255443
Improved MLP,0,0,0.007444295,1,0.4925557,0,0.4925557
Improved MLP,0,0,0.007443862,1,0.49255612,0,0.49255612
Improved MLP,0,0,0.00743068,1,0.49256933,0,0.49256933
Improved MLP,0,0,0.0074261017,1,0.4925739,0,0.4925739
Improved MLP,0,0,0.0074056815,1,0.49259433,0,0.49259433
Improved MLP,0,0,0.0074044485,1,0.49259555,0,0.49259555
Improved MLP,0,0,0.0074027805,1,0.49259722,0,0.49259722
Improved MLP,0,0,0.007390379,1,0.49260962,0,0.49260962
Improved MLP,0,0,0.007368943,1,0.49263105,0,0.49263105
Improved MLP,0,0,0.0073615154,1,0.4926385,0,0.4926385
Improved MLP,0,0,0.007345943,1,0.49265406,0,0.49265406
Improved MLP,0,0,0.007330524,1,0.49266946,0,0.49266946
Improved MLP,0,0,0.0073190713,1,0.49268094,0,0.49268094
Improved MLP,0,0,0.007313475,1,0.4926865,0,0.4926865
Improved MLP,0,0,0.007310886,1,0.4926891,0,0.4926891
Improved MLP,0,0,0.0072905384,1,0.49270946,0,0.49270946
Improved MLP,0,0,0.007278098,1,0.49272192,0,0.49272192
Improved MLP,0,0,0.0072702602,1,0.49272975,0,0.49272975
Improved MLP,0,0,0.0072665717,1,0.49273342,0,0.49273342
Improved MLP,0,0,0.00726125,1,0.49273875,0,0.49273875
Improved MLP,0,0,0.007258616,1,0.49274138,0,0.49274138
Improved MLP,0,0,0.007250732,1,0.49274927,0,0.49274927
Improved MLP,0,0,0.007209032,1,0.49279097,0,0.49279097
Improved MLP,0,0,0.0072034644,1,0.49279654,0,0.49279654
Improved MLP,0,0,0.0072034504,1,0.49279654,0,0.49279654
Improved MLP,0,0,0.007202707,1,0.4927973,0,0.4927973
Improved MLP,0,0,0.0071917493,1,0.49280825,0,0.49280825
Improved MLP,0,0,0.0071796863,1,0.49282032,0,0.49282032
Improved MLP,0,0,0.007156052,1,0.49284396,0,0.49284396
Improved MLP,0,0,0.0071498975,1,0.4928501,0,0.4928501
Improved MLP,0,0,0.0071470113,1,0.492853,0,0.492853
Improved MLP,0,0,0.007137392,1,0.4928626,0,0.4928626
Improved MLP,0,0,0.0071264515,1,0.49287355,0,0.49287355
Improved MLP,0,0,0.0071162228,1,0.49288377,0,0.49288377
Improved MLP,0,0,0.007112161,1,0.49288782,0,0.49288782
Improved MLP,0,0,0.0070908237,1,0.49290916,0,0.49290916
Improved MLP,0,0,0.007090529,1,0.49290946,0,0.49290946
Improved MLP,0,0,0.0070749153,1,0.49292508,0,0.49292508
Improved MLP,0,0,0.0070728464,1,0.49292716,0,0.49292716
Improved MLP,0,0,0.0070694443,1,0.49293056,0,0.49293056
Improved MLP,0,0,0.007053292,1,0.4929467,0,0.4929467
Improved MLP,0,0,0.0070382277,1,0.49296176,0,0.49296176
Improved MLP,0,0,0.007033187,1,0.4929668,0,0.4929668
Improved MLP,0,0,0.007003389,1,0.4929966,0,0.4929966
Improved MLP,0,0,0.0069864877,1,0.4930135,0,0.4930135
Improved MLP,0,0,0.006974796,1,0.4930252,0,0.4930252
Improved MLP,0,0,0.0069561675,1,0.49304384,0,0.49304384
Improved MLP,0,0,0.006953952,1,0.49304605,0,0.49304605
Improved MLP,0,0,0.006949434,1,0.49305058,0,0.49305058
Improved MLP,0,0,0.0069285496,1,0.49307144,0,0.49307144
Improved MLP,0,0,0.006922463,1,0.49307755,0,0.49307755
Improved MLP,0,0,0.0069187665,1,0.49308124,0,0.49308124
Improved MLP,0,0,0.0068938555,1,0.49310616,0,0.49310616
Improved MLP,0,0,0.0068796077,1,0.4931204,0,0.4931204
Improved MLP,0,0,0.006875366,1,0.49312463,0,0.49312463
Improved MLP,0,0,0.00687055,1,0.49312946,0,0.49312946
Improved MLP,0,0,0.0068652346,1,0.49313477,0,0.49313477
Improved MLP,0,0,0.0068476363,1,0.49315235,0,0.49315235
Improved MLP,0,0,0.006843364,1,0.49315664,0,0.49315664
Improved MLP,0,0,0.00683697,1,0.49316302,0,0.49316302
Improved MLP,0,0,0.006836522,1,0.49316347,0,0.49316347
Improved MLP,0,0,0.006827334,1,0.49317268,0,0.49317268
Improved MLP,0,0,0.0068265074,1,0.49317348,0,0.49317348
Improved MLP,0,0,0.006824153,1,0.49317583,0,0.49317583
Improved MLP,0,0,0.006818354,1,0.49318165,0,0.49318165
Improved MLP,0,0,0.0067991014,1,0.4932009,0,0.4932009
Improved MLP,0,0,0.0067926445,1,0.49320737,0,0.49320737
Improved MLP,0,0,0.006775799,1,0.4932242,0,0.4932242
Improved MLP,0,0,0.0067718173,1,0.4932282,0,0.4932282
Improved MLP,0,0,0.0067717405,1,0.49322826,0,0.49322826
Improved MLP,0,0,0.006764928,1,0.49323508,0,0.49323508
Improved MLP,0,0,0.0067459466,1,0.49325407,0,0.49325407
Improved MLP,0,0,0.0067363386,1,0.49326366,0,0.49326366
Improved MLP,1,0,0.0067319507,0,0.49326804,0,0.49326804
Improved MLP,0,0,0.0067072753,1,0.49329272,0,0.49329272
Improved MLP,0,0,0.006696768,1,0.49330324,0,0.49330324
Improved MLP,0,0,0.006693084,1,0.4933069,0,0.4933069
Improved MLP,0,0,0.006690697,1,0.4933093,0,0.4933093
Improved MLP,0,0,0.006680137,1,0.49331987,0,0.49331987
Improved MLP,0,0,0.006678134,1,0.49332187,0,0.49332187
Improved MLP,0,0,0.006643555,1,0.49335644,0,0.49335644
Improved MLP,0,0,0.006634213,1,0.4933658,0,0.4933658
Improved MLP,0,0,0.0065912865,1,0.4934087,0,0.4934087
Improved MLP,0,0,0.0065883403,1,0.49341166,0,0.49341166
Improved MLP,0,0,0.006584447,1,0.49341556,0,0.49341556
Improved MLP,0,0,0.006574896,1,0.4934251,0,0.4934251
Improved MLP,0,0,0.0065691676,1,0.49343082,0,0.49343082
Improved MLP,0,0,0.006561953,1,0.49343804,0,0.49343804
Improved MLP,0,0,0.0065555586,1,0.49344444,0,0.49344444
Improved MLP,0,0,0.00655305,1,0.49344695,0,0.49344695
Improved MLP,0,0,0.0065475795,1,0.49345243,0,0.49345243
Improved MLP,0,0,0.0065296018,1,0.4934704,0,0.4934704
Improved MLP,0,0,0.006519077,1,0.49348092,0,0.49348092
Improved MLP,0,0,0.006508663,1,0.49349135,0,0.49349135
Improved MLP,0,0,0.0064964886,1,0.4935035,0,0.4935035
Improved MLP,0,0,0.006484261,1,0.49351573,0,0.49351573
Improved MLP,0,0,0.0064560818,1,0.49354392,0,0.49354392
Improved MLP,0,0,0.0064484663,1,0.49355152,0,0.49355152
Improved MLP,0,0,0.006439784,1,0.49356022,0,0.49356022
Improved MLP,0,0,0.0064345933,1,0.4935654,0,0.4935654
Improved MLP,0,0,0.0064275865,1,0.4935724,0,0.4935724
Improved MLP,0,0,0.0064246934,1,0.4935753,0,0.4935753
Improved MLP,0,0,0.006408654,1,0.49359134,0,0.49359134
Improved MLP,0,0,0.006403804,1,0.4935962,0,0.4935962
Improved MLP,0,0,0.006376749,1,0.49362326,0,0.49362326
Improved MLP,0,0,0.006374009,1,0.493626,0,0.493626
Improved MLP,0,0,0.0063673053,1,0.4936327,0,0.4936327
Improved MLP,0,0,0.006360129,1,0.49363986,0,0.49363986
Improved MLP,0,0,0.00633967,1,0.49366033,0,0.49366033
Improved MLP,0,0,0.006332873,1,0.49366713,0,0.49366713
Improved MLP,0,0,0.0063323276,1,0.49366766,0,0.49366766
Improved MLP,0,0,0.006330965,1,0.49366903,0,0.49366903
Improved MLP,0,0,0.0063203103,1,0.4936797,0,0.4936797
Improved MLP,0,0,0.006300018,1,0.49369997,0,0.49369997
Improved MLP,0,0,0.006295099,1,0.49370492,0,0.49370492
Improved MLP,0,0,0.0062921587,1,0.49370784,0,0.49370784
Improved MLP,0,0,0.006290699,1,0.4937093,0,0.4937093
Improved MLP,0,0,0.006287584,1,0.49371243,0,0.49371243
Improved MLP,0,0,0.0062593827,1,0.49374062,0,0.49374062
Improved MLP,0,0,0.006255813,1,0.4937442,0,0.4937442
Improved MLP,0,0,0.00624312,1,0.4937569,0,0.4937569
Improved MLP,1,0,0.0062399562,0,0.49376005,0,0.49376005
Improved MLP,0,0,0.006234775,1,0.49376523,0,0.49376523
Improved MLP,0,0,0.0062265485,1,0.49377346,0,0.49377346
Improved MLP,0,0,0.006215438,1,0.49378458,0,0.49378458
Improved MLP,0,0,0.0062130555,1,0.49378693,0,0.49378693
Improved MLP,0,0,0.0062063606,1,0.49379364,0,0.49379364
Improved MLP,0,0,0.0062049995,1,0.493795,0,0.493795
Improved MLP,0,0,0.0061977315,1,0.49380228,0,0.49380228
Improved MLP,0,0,0.006194578,1,0.4938054,0,0.4938054
Improved MLP,0,0,0.0061827768,1,0.4938172,0,0.4938172
Improved MLP,0,0,0.006178454,1,0.49382153,0,0.49382153
Improved MLP,0,0,0.006174031,1,0.49382597,0,0.49382597
Improved MLP,0,0,0.0061613987,1,0.4938386,0,0.4938386
Improved MLP,0,0,0.0061613354,1,0.49383867,0,0.49383867
Improved MLP,0,0,0.006158121,1,0.4938419,0,0.4938419
Improved MLP,0,0,0.006148786,1,0.4938512,0,0.4938512
Improved MLP,0,0,0.0061414093,1,0.49385858,0,0.49385858
Improved MLP,0,0,0.006135585,1,0.49386442,0,0.49386442
Improved MLP,0,0,0.0061119213,1,0.49388808,0,0.49388808
Improved MLP,0,0,0.0061108666,1,0.49388912,0,0.49388912
Improved MLP,0,0,0.00609537,1,0.49390462,0,0.49390462
Improved MLP,0,0,0.006071664,1,0.49392834,0,0.49392834
Improved MLP,0,0,0.006061693,1,0.4939383,0,0.4939383
Improved MLP,0,0,0.0060554324,1,0.49394456,0,0.49394456
Improved MLP,0,0,0.006055369,1,0.49394464,0,0.49394464
Improved MLP,0,0,0.0060488353,1,0.49395117,0,0.49395117
Improved MLP,0,0,0.0060436255,1,0.4939564,0,0.4939564
Improved MLP,0,0,0.006035882,1,0.4939641,0,0.4939641
Improved MLP,0,0,0.006032421,1,0.4939676,0,0.4939676
Improved MLP,0,0,0.0060312776,1,0.49396873,0,0.49396873
Improved MLP,0,0,0.006009668,1,0.49399033,0,0.49399033
Improved MLP,0,0,0.005999661,1,0.49400035,0,0.49400035
Improved MLP,0,0,0.00599338,1,0.49400663,0,0.49400663
Improved MLP,0,0,0.005969276,1,0.4940307,0,0.4940307
Improved MLP,0,0,0.005968705,1,0.4940313,0,0.4940313
Improved MLP,0,0,0.0059573436,1,0.49404266,0,0.49404266
Improved MLP,0,0,0.0059564332,1,0.49404356,0,0.49404356
Improved MLP,0,0,0.005947937,1,0.49405205,0,0.49405205
Improved MLP,0,0,0.0059376433,1,0.49406236,0,0.49406236
Improved MLP,0,0,0.0059367367,1,0.49406326,0,0.49406326
Improved MLP,0,0,0.00593272,1,0.49406728,0,0.49406728
Improved MLP,0,0,0.005917929,1,0.49408206,0,0.49408206
Improved MLP,0,0,0.0059100934,1,0.4940899,0,0.4940899
Improved MLP,0,0,0.0059101074,1,0.4940899,0,0.4940899
Improved MLP,0,0,0.005906041,1,0.49409395,0,0.49409395
Improved MLP,0,0,0.0058997287,1,0.49410027,0,0.49410027
Improved MLP,0,0,0.0058976593,1,0.49410233,0,0.49410233
Improved MLP,0,0,0.005897335,1,0.49410266,0,0.49410266
Improved MLP,0,0,0.0058943955,1,0.4941056,0,0.4941056
Improved MLP,0,0,0.005892079,1,0.49410793,0,0.49410793
Improved MLP,0,0,0.005888776,1,0.4941112,0,0.4941112
Improved MLP,0,0,0.0058810543,1,0.49411896,0,0.49411896
Improved MLP,0,0,0.005865825,1,0.4941342,0,0.4941342
Improved MLP,0,0,0.005864576,1,0.4941354,0,0.4941354
Improved MLP,0,0,0.0058645345,1,0.49413547,0,0.49413547
Improved MLP,0,0,0.0058581326,1,0.49414188,0,0.49414188
Improved MLP,0,0,0.005854014,1,0.494146,0,0.494146
Improved MLP,0,0,0.005853891,1,0.4941461,0,0.4941461
Improved MLP,0,0,0.0058368496,1,0.49416316,0,0.49416316
Improved MLP,0,0,0.0058259387,1,0.49417406,0,0.49417406
Improved MLP,0,0,0.005824329,1,0.49417567,0,0.49417567
Improved MLP,0,0,0.005821794,1,0.4941782,0,0.4941782
Improved MLP,0,0,0.005817374,1,0.49418262,0,0.49418262
Improved MLP,0,0,0.005811679,1,0.4941883,0,0.4941883
Improved MLP,0,0,0.00581023,1,0.49418977,0,0.49418977
Improved MLP,0,0,0.005806882,1,0.4941931,0,0.4941931
Improved MLP,0,0,0.0058061145,1,0.49419388,0,0.49419388
Improved MLP,0,0,0.005801748,1,0.49419826,0,0.49419826
Improved MLP,0,0,0.0057834703,1,0.49421653,0,0.49421653
Improved MLP,0,0,0.0057701,1,0.4942299,0,0.4942299
Improved MLP,0,0,0.005767337,1,0.49423265,0,0.49423265
Improved MLP,0,0,0.0057442863,1,0.49425572,0,0.49425572
Improved MLP,0,0,0.0057390793,1,0.4942609,0,0.4942609
Improved MLP,0,0,0.0057376646,1,0.49426234,0,0.49426234
Improved MLP,0,0,0.005736452,1,0.49426356,0,0.49426356
Improved MLP,0,0,0.005699569,1,0.49430043,0,0.49430043
Improved MLP,0,0,0.0056872354,1,0.49431276,0,0.49431276
Improved MLP,0,0,0.0056864154,1,0.4943136,0,0.4943136
Improved MLP,0,0,0.0056823944,1,0.4943176,0,0.4943176
Improved MLP,0,0,0.0056749904,1,0.494325,0,0.494325
Improved MLP,0,0,0.005662259,1,0.49433774,0,0.49433774
Improved MLP,0,0,0.005658279,1,0.49434173,0,0.49434173
Improved MLP,0,0,0.005658081,1,0.4943419,0,0.4943419
Improved MLP,0,0,0.0056550284,1,0.49434498,0,0.49434498
Improved MLP,0,0,0.0056411372,1,0.49435887,0,0.49435887
Improved MLP,0,0,0.005638482,1,0.49436152,0,0.49436152
Improved MLP,0,0,0.005638154,1,0.49436185,0,0.49436185
Improved MLP,0,0,0.005635804,1,0.4943642,0,0.4943642
Improved MLP,0,0,0.0056309514,1,0.49436906,0,0.49436906
Improved MLP,0,0,0.0056264102,1,0.4943736,0,0.4943736
Improved MLP,0,0,0.005619032,1,0.49438098,0,0.49438098
Improved MLP,0,0,0.0056177955,1,0.4943822,0,0.4943822
Improved MLP,0,0,0.0056058047,1,0.49439418,0,0.49439418
Improved MLP,0,0,0.0055959946,1,0.49440402,0,0.49440402
Improved MLP,0,0,0.0055929124,1,0.4944071,0,0.4944071
Improved MLP,1,0,0.0055925166,0,0.49440747,0,0.49440747
Improved MLP,0,0,0.0055871974,1,0.4944128,0,0.4944128
Improved MLP,0,0,0.0055791284,1,0.4944209,0,0.4944209
Improved MLP,0,0,0.0055784695,1,0.49442154,0,0.49442154
Improved MLP,0,0,0.005561495,1,0.4944385,0,0.4944385
Improved MLP,0,0,0.005531735,1,0.49446827,0,0.49446827
Improved MLP,0,0,0.005520956,1,0.49447903,0,0.49447903
Improved MLP,0,0,0.005517663,1,0.49448234,0,0.49448234
Improved MLP,0,0,0.005517281,1,0.49448273,0,0.49448273
Improved MLP,0,0,0.0055082235,1,0.4944918,0,0.4944918
Improved MLP,0,0,0.0054910965,1,0.4945089,0,0.4945089
Improved MLP,0,0,0.0054896697,1,0.49451032,0,0.49451032
Improved MLP,0,0,0.005479553,1,0.49452046,0,0.49452046
Improved MLP,0,0,0.0054641846,1,0.4945358,0,0.4945358
Improved MLP,0,0,0.0054626195,1,0.49453738,0,0.49453738
Improved MLP,0,0,0.0054609366,1,0.49453905,0,0.49453905
Improved MLP,0,0,0.0054511507,1,0.49454886,0,0.49454886
Improved MLP,0,0,0.005439788,1,0.4945602,0,0.4945602
Improved MLP,0,0,0.005439277,1,0.49456072,0,0.49456072
Improved MLP,0,0,0.0054174303,1,0.49458256,0,0.49458256
Improved MLP,0,0,0.005412603,1,0.4945874,0,0.4945874
Improved MLP,0,0,0.0053824857,1,0.49461752,0,0.49461752
Improved MLP,0,0,0.005382198,1,0.4946178,0,0.4946178
Improved MLP,0,0,0.005322391,1,0.4946776,0,0.4946776
Improved MLP,0,0,0.0053159674,1,0.49468404,0,0.49468404
Improved MLP,0,0,0.005277494,1,0.49472252,0,0.49472252
Improved MLP,0,0,0.005273298,1,0.4947267,0,0.4947267
Improved MLP,0,0,0.0052593765,1,0.49474064,0,0.49474064
Improved MLP,0,0,0.0052567273,1,0.4947433,0,0.4947433
Improved MLP,0,0,0.005246963,1,0.49475303,0,0.49475303
Improved MLP,0,0,0.00524164,1,0.49475837,0,0.49475837
Improved MLP,0,0,0.0052399053,1,0.4947601,0,0.4947601
Improved MLP,0,0,0.005222094,1,0.49477792,0,0.49477792
Improved MLP,0,0,0.0052216533,1,0.49477834,0,0.49477834
Improved MLP,0,0,0.0052004,1,0.4947996,0,0.4947996
Improved MLP,0,0,0.005194983,1,0.494805,0,0.494805
Improved MLP,0,0,0.0051915976,1,0.4948084,0,0.4948084
Improved MLP,0,0,0.005169962,1,0.49483004,0,0.49483004
Improved MLP,0,0,0.005167035,1,0.49483296,0,0.49483296
Improved MLP,0,0,0.0051668473,1,0.49483314,0,0.49483314
Improved MLP,0,0,0.0051366976,1,0.4948633,0,0.4948633
Improved MLP,0,0,0.0051354263,1,0.49486458,0,0.49486458
Improved MLP,0,0,0.00513392,1,0.49486607,0,0.49486607
Improved MLP,0,0,0.005125858,1,0.49487415,0,0.49487415
Improved MLP,0,0,0.0051235356,1,0.49487647,0,0.49487647
Improved MLP,0,0,0.0051120333,1,0.49488798,0,0.49488798
Improved MLP,0,0,0.005100524,1,0.49489948,0,0.49489948
Improved MLP,0,0,0.0050944756,1,0.49490553,0,0.49490553
Improved MLP,0,0,0.0050850324,1,0.49491498,0,0.49491498
Improved MLP,0,0,0.005081104,1,0.49491888,0,0.49491888
Improved MLP,0,0,0.0050781765,1,0.49492183,0,0.49492183
Improved MLP,0,0,0.005076774,1,0.49492323,0,0.49492323
Improved MLP,0,0,0.0050748936,1,0.4949251,0,0.4949251
Improved MLP,0,0,0.005074005,1,0.494926,0,0.494926
Improved MLP,0,0,0.0050654905,1,0.4949345,0,0.4949345
Improved MLP,0,0,0.0050573437,1,0.49494267,0,0.49494267
Improved MLP,0,0,0.005053674,1,0.49494633,0,0.49494633
Improved MLP,0,0,0.0050516617,1,0.49494833,0,0.49494833
Improved MLP,0,0,0.005045984,1,0.49495402,0,0.49495402
Improved MLP,0,0,0.005043571,1,0.49495643,0,0.49495643
Improved MLP,0,0,0.0050269123,1,0.4949731,0,0.4949731
Improved MLP,0,0,0.005020156,1,0.49497986,0,0.49497986
Improved MLP,0,0,0.0050199917,1,0.49498,0,0.49498
Improved MLP,0,0,0.0050179027,1,0.4949821,0,0.4949821
Improved MLP,0,0,0.0050082654,1,0.49499172,0,0.49499172
Improved MLP,0,0,0.005002538,1,0.49499747,0,0.49499747
Improved MLP,0,0,0.0050008628,1,0.49499914,0,0.49499914
Improved MLP,0,0,0.005000226,1,0.49499977,0,0.49499977
Improved MLP,0,0,0.0049946886,1,0.4950053,0,0.4950053
Improved MLP,0,0,0.004986864,1,0.49501315,0,0.49501315
Improved MLP,0,0,0.0049782475,1,0.49502176,0,0.49502176
Improved MLP,0,0,0.004970081,1,0.49502993,0,0.49502993
Improved MLP,0,0,0.004958121,1,0.49504188,0,0.49504188
Improved MLP,0,0,0.0049522314,1,0.49504778,0,0.49504778
Improved MLP,0,0,0.0049427547,1,0.49505726,0,0.49505726
Improved MLP,0,0,0.004940126,1,0.49505988,0,0.49505988
Improved MLP,0,0,0.0049397587,1,0.49506024,0,0.49506024
Improved MLP,0,0,0.0049339775,1,0.49506602,0,0.49506602
Improved MLP,0,0,0.0049298913,1,0.4950701,0,0.4950701
Improved MLP,0,0,0.004926298,1,0.4950737,0,0.4950737
Improved MLP,0,0,0.0049239746,1,0.49507603,0,0.49507603
Improved MLP,0,0,0.004919069,1,0.49508092,0,0.49508092
Improved MLP,0,0,0.0049166484,1,0.49508336,0,0.49508336
Improved MLP,0,0,0.0049098055,1,0.4950902,0,0.4950902
Improved MLP,0,0,0.004905859,1,0.49509415,0,0.49509415
Improved MLP,0,0,0.0049045766,1,0.49509543,0,0.49509543
Improved MLP,0,0,0.0049034613,1,0.49509653,0,0.49509653
Improved MLP,0,0,0.004900299,1,0.4950997,0,0.4950997
Improved MLP,0,0,0.0048980764,1,0.49510193,0,0.49510193
Improved MLP,0,0,0.004878819,1,0.49512118,0,0.49512118
Improved MLP,0,0,0.0048778653,1,0.49512213,0,0.49512213
Improved MLP,0,0,0.0048682806,1,0.49513173,0,0.49513173
Improved MLP,0,0,0.0048565706,1,0.49514344,0,0.49514344
Improved MLP,0,0,0.0048519364,1,0.49514806,0,0.49514806
Improved MLP,0,0,0.0048222537,1,0.49517775,0,0.49517775
Improved MLP,0,0,0.0047973376,1,0.49520266,0,0.49520266
Improved MLP,0,0,0.0047839205,1,0.49521607,0,0.49521607
Improved MLP,0,0,0.004773074,1,0.49522692,0,0.49522692
Improved MLP,0,0,0.0047697155,1,0.4952303,0,0.4952303
Improved MLP,0,0,0.0047672815,1,0.49523273,0,0.49523273
Improved MLP,0,0,0.004764735,1,0.49523526,0,0.49523526
Improved MLP,0,0,0.004753884,1,0.4952461,0,0.4952461
Improved MLP,0,0,0.004753101,1,0.4952469,0,0.4952469
Improved MLP,0,0,0.0047497866,1,0.49525023,0,0.49525023
Improved MLP,0,0,0.004748202,1,0.4952518,0,0.4952518
Improved MLP,0,0,0.004743364,1,0.49525663,0,0.49525663
Improved MLP,0,0,0.0047368454,1,0.49526316,0,0.49526316
Improved MLP,0,0,0.0047276556,1,0.49527234,0,0.49527234
Improved MLP,0,0,0.004719616,1,0.49528039,0,0.49528039
Improved MLP,0,0,0.0047110817,1,0.4952889,0,0.4952889
Improved MLP,0,0,0.004710406,1,0.4952896,0,0.4952896
Improved MLP,0,0,0.004708499,1,0.4952915,0,0.4952915
Improved MLP,0,0,0.0047007743,1,0.49529922,0,0.49529922
Improved MLP,0,0,0.0047002984,1,0.4952997,0,0.4952997
Improved MLP,0,0,0.004697406,1,0.4953026,0,0.4953026
Improved MLP,0,0,0.004696624,1,0.49530336,0,0.49530336
Improved MLP,0,0,0.0046920367,1,0.49530795,0,0.49530795
Improved MLP,0,0,0.004690042,1,0.49530995,0,0.49530995
Improved MLP,0,0,0.0046881526,1,0.49531186,0,0.49531186
Improved MLP,0,0,0.0046852697,1,0.49531472,0,0.49531472
Improved MLP,0,0,0.004683407,1,0.4953166,0,0.4953166
Improved MLP,0,0,0.0046653617,1,0.49533463,0,0.49533463
Improved MLP,0,0,0.0046645883,1,0.4953354,0,0.4953354
Improved MLP,0,0,0.0046525644,1,0.49534744,0,0.49534744
Improved MLP,1,0,0.0046463087,0,0.4953537,0,0.4953537
Improved MLP,0,0,0.0046331976,1,0.4953668,0,0.4953668
Improved MLP,0,0,0.0046321712,1,0.49536783,0,0.49536783
Improved MLP,0,0,0.004631645,1,0.49536836,0,0.49536836
Improved MLP,0,0,0.0046186447,1,0.49538136,0,0.49538136
Improved MLP,0,0,0.0046043517,1,0.49539566,0,0.49539566
Improved MLP,0,0,0.0046020015,1,0.49539798,0,0.49539798
Improved MLP,0,0,0.004595117,1,0.49540487,0,0.49540487
Improved MLP,0,0,0.0045937733,1,0.49540624,0,0.49540624
Improved MLP,0,0,0.004584336,1,0.49541566,0,0.49541566
Improved MLP,0,0,0.004577076,1,0.49542293,0,0.49542293
Improved MLP,0,0,0.0045730844,1,0.49542692,0,0.49542692
Improved MLP,0,0,0.0045634587,1,0.49543655,0,0.49543655
Improved MLP,0,0,0.0045614904,1,0.49543852,0,0.49543852
Improved MLP,0,0,0.0045598396,1,0.49544016,0,0.49544016
Improved MLP,0,0,0.0045528132,1,0.4954472,0,0.4954472
Improved MLP,0,0,0.0045515285,1,0.49544847,0,0.49544847
Improved MLP,0,0,0.004551028,1,0.49544898,0,0.49544898
Improved MLP,0,0,0.0045475834,1,0.4954524,0,0.4954524
Improved MLP,0,0,0.004546667,1,0.49545333,0,0.49545333
Improved MLP,0,0,0.0045337486,1,0.49546626,0,0.49546626
Improved MLP,0,0,0.004531128,1,0.49546888,0,0.49546888
Improved MLP,0,0,0.004529537,1,0.49547046,0,0.49547046
Improved MLP,0,0,0.0045275292,1,0.49547246,0,0.49547246
Improved MLP,0,0,0.0045064227,1,0.4954936,0,0.4954936
Improved MLP,0,0,0.004486322,1,0.49551368,0,0.49551368
Improved MLP,0,0,0.004482569,1,0.49551743,0,0.49551743
Improved MLP,0,0,0.004477021,1,0.49552298,0,0.49552298
Improved MLP,0,0,0.0044758446,1,0.49552417,0,0.49552417
Improved MLP,0,0,0.0044744015,1,0.4955256,0,0.4955256
Improved MLP,0,0,0.0044681574,1,0.49553186,0,0.49553186
Improved MLP,0,0,0.004441644,1,0.49555835,0,0.49555835
Improved MLP,0,0,0.0044365334,1,0.49556348,0,0.49556348
Improved MLP,0,0,0.004432652,1,0.49556735,0,0.49556735
Improved MLP,0,0,0.0044222265,1,0.49557778,0,0.49557778
Improved MLP,0,0,0.0044148597,1,0.49558514,0,0.49558514
Improved MLP,0,0,0.00440864,1,0.49559137,0,0.49559137
Improved MLP,0,0,0.0044046673,1,0.49559534,0,0.49559534
Improved MLP,0,0,0.0043996028,1,0.4956004,0,0.4956004
Improved MLP,0,0,0.0043912223,1,0.49560878,0,0.49560878
Improved MLP,0,0,0.004380714,1,0.4956193,0,0.4956193
Improved MLP,0,0,0.0043739616,1,0.49562603,0,0.49562603
Improved MLP,0,0,0.0043726955,1,0.4956273,0,0.4956273
Improved MLP,0,0,0.0043584155,1,0.4956416,0,0.4956416
Improved MLP,0,0,0.0043571517,1,0.49564284,0,0.49564284
Improved MLP,0,0,0.0043563736,1,0.49564362,0,0.49564362
Improved MLP,0,0,0.0043547465,1,0.49564525,0,0.49564525
Improved MLP,0,0,0.0043512415,1,0.49564877,0,0.49564877
Improved MLP,0,0,0.0043504797,1,0.49564952,0,0.49564952
Improved MLP,0,0,0.0043470124,1,0.49565297,0,0.49565297
Improved MLP,0,0,0.0043455563,1,0.49565443,0,0.49565443
Improved MLP,0,0,0.004329859,1,0.49567014,0,0.49567014
Improved MLP,0,0,0.004321476,1,0.4956785,0,0.4956785
Improved MLP,0,0,0.004318218,1,0.4956818,0,0.4956818
Improved MLP,0,0,0.00431585,1,0.49568415,0,0.49568415
Improved MLP,0,0,0.0042911055,1,0.49570888,0,0.49570888
Improved MLP,0,0,0.0042849695,1,0.49571502,0,0.49571502
Improved MLP,0,0,0.0042716404,1,0.49572837,0,0.49572837
